I	0	10000	9	8949	10000	0.8949000
I	10000	20000	6	1472	10000	0.1472000
I	20000	30000	10	4476	10000	0.4476000
I	30000	40000	8	4395	10000	0.4395000
I	40000	50000	14	2213	10000	0.2213000
I	50000	60000	8	865	10000	0.0865000
I	60000	70000	17	2589	10000	0.2589000
I	70000	80000	18	1301	10000	0.1301000
I	80000	90000	35	5125	10000	0.5125000
I	90000	100000	29	5180	10000	0.5180000
I	100000	110000	21	2057	10000	0.2057000
I	110000	120000	15	2207	10000	0.2207000
I	120000	130000	8	877	10000	0.0877000
I	130000	140000	37	4769	10000	0.4769000
I	140000	150000	42	4935	10000	0.4935000
I	150000	160000	37	8009	10000	0.8009000
I	160000	170000	41	3929	10000	0.3929000
I	170000	180000	35	5602	10000	0.5602000
I	180000	190000	36	5884	10000	0.5884000
I	190000	200000	17	3724	10000	0.3724000
I	200000	210000	35	4878	10000	0.4878000
I	210000	220000	28	4229	10000	0.4229000
I	220000	230000	47	5771	10000	0.5771000
I	230000	240000	35	3983	10000	0.3983000
I	240000	250000	31	4343	10000	0.4343000
I	250000	260000	33	2844	10000	0.2844000
I	260000	270000	16	2152	10000	0.2152000
I	270000	280000	26	3842	10000	0.3842000
I	280000	290000	13	2002	10000	0.2002000
I	290000	300000	7	1531	10000	0.1531000
I	300000	310000	23	4720	10000	0.4720000
I	310000	320000	28	4806	10000	0.4806000
I	320000	330000	21	3739	10000	0.3739000
I	330000	340000	30	5897	10000	0.5897000
I	340000	350000	28	4721	10000	0.4721000
I	350000	360000	15	2003	10000	0.2003000
I	360000	370000	21	4875	10000	0.4875000
I	370000	380000	19	2758	10000	0.2758000
I	380000	390000	13	2194	10000	0.2194000
I	390000	400000	27	4884	10000	0.4884000
I	400000	410000	23	3764	10000	0.3764000
I	410000	420000	19	4345	10000	0.4345000
I	420000	430000	20	5151	10000	0.5151000
I	430000	440000	22	3311	10000	0.3311000
I	440000	450000	16	3014	10000	0.3014000
I	450000	460000	14	6553	10000	0.6553000
I	460000	470000	37	5600	10000	0.5600000
I	470000	480000	36	6429	10000	0.6429000
I	480000	490000	19	5300	10000	0.5300000
I	490000	500000	25	4376	10000	0.4376000
I	500000	510000	28	5121	10000	0.5121000
I	510000	520000	26	2386	10000	0.2386000
I	520000	530000	22	2793	10000	0.2793000
I	530000	540000	26	3370	10000	0.3370000
I	540000	550000	28	4569	10000	0.4569000
I	550000	560000	37	4933	10000	0.4933000
I	560000	570000	20	3264	10000	0.3264000
I	570000	580000	21	2825	10000	0.2825000
I	580000	590000	34	4105	10000	0.4105000
I	590000	600000	24	2583	10000	0.2583000
I	600000	610000	30	4762	10000	0.4762000
I	610000	620000	35	4330	10000	0.4330000
I	620000	630000	30	5612	10000	0.5612000
I	630000	640000	19	4400	10000	0.4400000
I	640000	650000	28	4871	10000	0.4871000
I	650000	660000	19	6476	10000	0.6476000
I	660000	670000	30	4485	10000	0.4485000
I	670000	680000	26	4324	10000	0.4324000
I	680000	690000	22	3828	10000	0.3828000
I	690000	700000	20	2930	10000	0.2930000
I	700000	710000	30	6617	10000	0.6617000
I	710000	720000	32	3080	10000	0.3080000
I	720000	730000	34	4178	10000	0.4178000
I	730000	740000	35	5447	10000	0.5447000
I	740000	750000	20	4059	10000	0.4059000
I	750000	760000	27	4040	10000	0.4040000
I	760000	770000	28	3766	10000	0.3766000
I	770000	780000	30	4129	10000	0.4129000
I	780000	790000	26	4935	10000	0.4935000
I	790000	800000	4	759	10000	0.0759000
I	800000	810000	0	0	10000	0.0000000
I	810000	820000	16	2217	10000	0.2217000
I	820000	830000	18	2755	10000	0.2755000
I	830000	840000	15	3257	10000	0.3257000
I	840000	850000	23	5777	10000	0.5777000
I	850000	860000	24	3753	10000	0.3753000
I	860000	870000	22	3888	10000	0.3888000
I	870000	880000	26	4090	10000	0.4090000
I	880000	890000	18	3375	10000	0.3375000
I	890000	900000	16	3702	10000	0.3702000
I	900000	910000	26	6505	10000	0.6505000
I	910000	920000	23	5032	10000	0.5032000
I	920000	930000	25	2564	10000	0.2564000
I	930000	940000	36	4184	10000	0.4184000
I	940000	950000	20	2697	10000	0.2697000
I	950000	960000	32	5352	10000	0.5352000
I	960000	970000	36	6190	10000	0.6190000
I	970000	980000	31	4028	10000	0.4028000
I	980000	990000	25	3729	10000	0.3729000
I	990000	1000000	16	2327	10000	0.2327000
I	1000000	1010000	29	4476	10000	0.4476000
I	1010000	1020000	16	3430	10000	0.3430000
I	1020000	1030000	9	633	10000	0.0633000
I	1030000	1040000	14	1313	10000	0.1313000
I	1040000	1050000	17	1915	10000	0.1915000
I	1050000	1060000	28	4239	10000	0.4239000
I	1060000	1070000	38	5359	10000	0.5359000
I	1070000	1080000	43	6219	10000	0.6219000
I	1080000	1090000	27	4746	10000	0.4746000
I	1090000	1100000	31	4823	10000	0.4823000
I	1100000	1110000	38	5831	10000	0.5831000
I	1110000	1120000	27	4198	10000	0.4198000
I	1120000	1130000	22	5388	10000	0.5388000
I	1130000	1140000	27	6529	10000	0.6529000
I	1140000	1150000	22	4714	10000	0.4714000
I	1150000	1160000	25	5143	10000	0.5143000
I	1160000	1170000	29	4919	10000	0.4919000
I	1170000	1180000	22	5415	10000	0.5415000
I	1180000	1190000	36	5742	10000	0.5742000
I	1190000	1200000	20	4088	10000	0.4088000
I	1200000	1210000	27	4959	10000	0.4959000
I	1210000	1220000	18	7726	10000	0.7726000
I	1220000	1230000	16	5805	10000	0.5805000
I	1230000	1240000	35	5704	10000	0.5704000
I	1240000	1250000	21	5057	10000	0.5057000
I	1250000	1260000	25	5781	10000	0.5781000
I	1260000	1270000	34	5325	10000	0.5325000
I	1270000	1280000	31	5628	10000	0.5628000
I	1280000	1290000	41	5133	10000	0.5133000
I	1290000	1300000	21	3440	10000	0.3440000
I	1300000	1310000	28	4824	10000	0.4824000
I	1310000	1320000	38	4620	10000	0.4620000
I	1320000	1330000	28	6724	10000	0.6724000
I	1330000	1340000	33	5507	10000	0.5507000
I	1340000	1350000	28	2655	10000	0.2655000
I	1350000	1360000	34	4924	10000	0.4924000
I	1360000	1370000	29	4905	10000	0.4905000
I	1370000	1380000	34	4329	10000	0.4329000
I	1380000	1390000	35	2742	10000	0.2742000
I	1390000	1400000	29	4481	10000	0.4481000
I	1400000	1410000	17	3072	10000	0.3072000
I	1410000	1420000	47	4940	10000	0.4940000
I	1420000	1430000	38	5854	10000	0.5854000
I	1430000	1440000	33	4220	10000	0.4220000
I	1440000	1450000	35	3425	10000	0.3425000
I	1450000	1460000	21	5582	10000	0.5582000
I	1460000	1470000	31	5595	10000	0.5595000
I	1470000	1480000	22	5393	10000	0.5393000
I	1480000	1490000	37	4612	10000	0.4612000
I	1490000	1500000	21	2879	10000	0.2879000
I	1500000	1510000	18	3230	10000	0.3230000
I	1510000	1520000	29	3438	10000	0.3438000
I	1520000	1530000	11	1779	10000	0.1779000
I	1530000	1540000	33	4374	10000	0.4374000
I	1540000	1550000	13	3945	10000	0.3945000
I	1550000	1560000	18	4082	10000	0.4082000
I	1560000	1570000	33	3650	10000	0.3650000
I	1570000	1580000	32	5543	10000	0.5543000
I	1580000	1590000	13	1358	10000	0.1358000
I	1590000	1600000	20	2486	10000	0.2486000
I	1600000	1610000	33	4504	10000	0.4504000
I	1610000	1620000	19	3653	10000	0.3653000
I	1620000	1630000	37	6735	10000	0.6735000
I	1630000	1640000	16	3284	10000	0.3284000
I	1640000	1650000	35	6046	10000	0.6046000
I	1650000	1660000	18	3698	10000	0.3698000
I	1660000	1670000	25	4802	10000	0.4802000
I	1670000	1680000	26	3009	10000	0.3009000
I	1680000	1690000	40	5459	10000	0.5459000
I	1690000	1700000	18	3824	10000	0.3824000
I	1700000	1710000	17	2895	10000	0.2895000
I	1710000	1720000	27	4341	10000	0.4341000
I	1720000	1730000	36	4958	10000	0.4958000
I	1730000	1740000	14	2408	10000	0.2408000
I	1740000	1750000	25	5191	10000	0.5191000
I	1750000	1760000	23	5064	10000	0.5064000
I	1760000	1770000	26	4547	10000	0.4547000
I	1770000	1780000	27	4369	10000	0.4369000
I	1780000	1790000	37	5333	10000	0.5333000
I	1790000	1800000	29	4428	10000	0.4428000
I	1800000	1810000	35	6276	10000	0.6276000
I	1810000	1820000	25	4483	10000	0.4483000
I	1820000	1830000	21	3653	10000	0.3653000
I	1830000	1840000	35	3864	10000	0.3864000
I	1840000	1850000	25	4312	10000	0.4312000
I	1850000	1860000	18	3199	10000	0.3199000
I	1860000	1870000	44	6925	10000	0.6925000
I	1870000	1880000	7	1010	10000	0.1010000
I	1880000	1890000	12	2722	10000	0.2722000
I	1890000	1900000	36	6217	10000	0.6217000
I	1900000	1910000	17	2131	10000	0.2131000
I	1910000	1920000	18	2742	10000	0.2742000
I	1920000	1930000	15	3029	10000	0.3029000
I	1930000	1940000	23	4450	10000	0.4450000
I	1940000	1950000	13	3710	10000	0.3710000
I	1950000	1960000	22	5069	10000	0.5069000
I	1960000	1970000	25	5340	10000	0.5340000
I	1970000	1980000	40	5946	10000	0.5946000
I	1980000	1990000	26	3908	10000	0.3908000
I	1990000	2000000	24	7660	10000	0.7660000
I	2000000	2010000	19	7009	10000	0.7009000
I	2010000	2020000	37	3979	10000	0.3979000
I	2020000	2030000	20	2883	10000	0.2883000
I	2030000	2040000	14	1909	10000	0.1909000
I	2040000	2050000	24	4278	10000	0.4278000
I	2050000	2060000	34	5198	10000	0.5198000
I	2060000	2070000	24	2971	10000	0.2971000
I	2070000	2080000	8	3434	10000	0.3434000
I	2080000	2090000	20	3372	10000	0.3372000
I	2090000	2100000	24	4272	10000	0.4272000
I	2100000	2110000	27	3910	10000	0.3910000
I	2110000	2120000	18	2715	10000	0.2715000
I	2120000	2130000	26	4838	10000	0.4838000
I	2130000	2140000	30	4699	10000	0.4699000
I	2140000	2150000	21	2932	10000	0.2932000
I	2150000	2160000	31	5793	10000	0.5793000
I	2160000	2170000	26	4470	10000	0.4470000
I	2170000	2180000	32	3723	10000	0.3723000
I	2180000	2190000	36	5873	10000	0.5873000
I	2190000	2200000	12	2055	10000	0.2055000
I	2200000	2210000	29	7163	10000	0.7163000
I	2210000	2220000	25	3968	10000	0.3968000
I	2220000	2230000	42	3704	10000	0.3704000
I	2230000	2240000	25	4622	10000	0.4622000
I	2240000	2250000	17	2222	10000	0.2222000
I	2250000	2260000	16	3892	10000	0.3892000
I	2260000	2270000	30	5557	10000	0.5557000
I	2270000	2280000	19	4541	10000	0.4541000
I	2280000	2290000	31	6896	10000	0.6896000
I	2290000	2300000	35	6273	10000	0.6273000
I	2300000	2310000	22	3554	10000	0.3554000
I	2310000	2320000	28	6052	10000	0.6052000
I	2320000	2330000	20	6481	10000	0.6481000
I	2330000	2340000	19	3203	10000	0.3203000
I	2340000	2350000	15	3259	10000	0.3259000
