I	0	10000	10	1847	10000	0.1847000
I	10000	20000	8	434	10000	0.0434000
I	20000	30000	8	1174	10000	0.1174000
I	30000	40000	6	2195	10000	0.2195000
I	40000	50000	13	5993	10000	0.5993000
I	50000	60000	4	2930	10000	0.2930000
I	60000	70000	12	1229	10000	0.1229000
I	70000	80000	9	769	10000	0.0769000
I	80000	90000	26	3059	10000	0.3059000
I	90000	100000	20	2516	10000	0.2516000
I	100000	110000	41	4639	10000	0.4639000
I	110000	120000	25	3176	10000	0.3176000
I	120000	130000	24	2562	10000	0.2562000
I	130000	140000	16	1821	10000	0.1821000
I	140000	150000	15	1630	10000	0.1630000
I	150000	160000	42	4680	10000	0.4680000
I	160000	170000	40	5548	10000	0.5548000
I	170000	180000	44	4969	10000	0.4969000
I	180000	190000	40	4785	10000	0.4785000
I	190000	200000	34	6515	10000	0.6515000
I	200000	210000	34	4567	10000	0.4567000
I	210000	220000	23	4505	10000	0.4505000
I	220000	230000	29	4728	10000	0.4728000
I	230000	240000	34	5197	10000	0.5197000
I	240000	250000	37	4833	10000	0.4833000
I	250000	260000	34	3285	10000	0.3285000
I	260000	270000	18	7054	10000	0.7054000
I	270000	280000	27	3330	10000	0.3330000
I	280000	290000	15	2405	10000	0.2405000
I	290000	300000	22	2738	10000	0.2738000
I	300000	310000	10	1750	10000	0.1750000
I	310000	320000	7	1278	10000	0.1278000
I	320000	330000	31	3777	10000	0.3777000
I	330000	340000	39	4711	10000	0.4711000
I	340000	350000	17	3339	10000	0.3339000
I	350000	360000	34	5570	10000	0.5570000
I	360000	370000	22	4370	10000	0.4370000
I	370000	380000	16	3071	10000	0.3071000
I	380000	390000	27	5106	10000	0.5106000
I	390000	400000	19	1763	10000	0.1763000
I	400000	410000	24	3621	10000	0.3621000
I	410000	420000	22	4258	10000	0.4258000
I	420000	430000	18	4758	10000	0.4758000
I	430000	440000	32	3365	10000	0.3365000
I	440000	450000	22	4647	10000	0.4647000
I	450000	460000	14	5206	10000	0.5206000
I	460000	470000	18	2461	10000	0.2461000
I	470000	480000	27	3564	10000	0.3564000
I	480000	490000	21	2491	10000	0.2491000
I	490000	500000	33	5798	10000	0.5798000
I	500000	510000	28	5693	10000	0.5693000
I	510000	520000	24	4748	10000	0.4748000
I	520000	530000	38	5110	10000	0.5110000
I	530000	540000	16	1344	10000	0.1344000
I	540000	550000	24	4098	10000	0.4098000
I	550000	560000	28	4242	10000	0.4242000
I	560000	570000	33	4117	10000	0.4117000
I	570000	580000	44	4884	10000	0.4884000
I	580000	590000	5	9450	10000	0.9450000
I	590000	600000	13	4300	10000	0.4300000
I	600000	610000	26	3436	10000	0.3436000
I	610000	620000	24	3359	10000	0.3359000
I	620000	630000	2	9168	10000	0.9168000
I	630000	640000	2	10000	10000	1.0000000
I	640000	650000	4	8755	10000	0.8755000
I	650000	660000	21	2192	10000	0.2192000
I	660000	670000	41	4213	10000	0.4213000
I	670000	680000	35	4420	10000	0.4420000
I	680000	690000	32	4514	10000	0.4514000
I	690000	700000	25	5308	10000	0.5308000
I	700000	710000	31	4724	10000	0.4724000
I	710000	720000	21	5043	10000	0.5043000
I	720000	730000	20	5027	10000	0.5027000
I	730000	740000	27	3703	10000	0.3703000
I	740000	750000	25	4132	10000	0.4132000
I	750000	760000	26	4040	10000	0.4040000
I	760000	770000	28	7076	10000	0.7076000
I	770000	780000	31	3311	10000	0.3311000
I	780000	790000	35	3546	10000	0.3546000
I	790000	800000	43	6112	10000	0.6112000
I	800000	810000	23	3418	10000	0.3418000
I	810000	820000	33	4217	10000	0.4217000
I	820000	830000	13	6374	10000	0.6374000
I	830000	840000	30	4226	10000	0.4226000
I	840000	850000	32	4941	10000	0.4941000
I	850000	860000	11	2198	10000	0.2198000
I	860000	870000	24	4028	10000	0.4028000
I	870000	880000	19	3138	10000	0.3138000
I	880000	890000	18	2628	10000	0.2628000
I	890000	900000	27	5587	10000	0.5587000
I	900000	910000	22	3830	10000	0.3830000
I	910000	920000	26	3347	10000	0.3347000
I	920000	930000	14	3381	10000	0.3381000
I	930000	940000	19	3376	10000	0.3376000
I	940000	950000	20	3228	10000	0.3228000
I	950000	960000	42	5553	10000	0.5553000
I	960000	970000	14	1571	10000	0.1571000
I	970000	980000	40	4271	10000	0.4271000
I	980000	990000	25	3502	10000	0.3502000
I	990000	1000000	20	4434	10000	0.4434000
I	1000000	1010000	48	6075	10000	0.6075000
I	1010000	1020000	37	4055	10000	0.4055000
I	1020000	1030000	11	4335	10000	0.4335000
I	1030000	1040000	33	4257	10000	0.4257000
I	1040000	1050000	22	2847	10000	0.2847000
I	1050000	1060000	18	6160	10000	0.6160000
I	1060000	1070000	19	2415	10000	0.2415000
I	1070000	1080000	9	616	10000	0.0616000
I	1080000	1090000	15	1604	10000	0.1604000
I	1090000	1100000	32	4305	10000	0.4305000
I	1100000	1110000	21	4281	10000	0.4281000
I	1110000	1120000	36	4380	10000	0.4380000
I	1120000	1130000	52	5551	10000	0.5551000
I	1130000	1140000	31	3948	10000	0.3948000
I	1140000	1150000	41	4636	10000	0.4636000
I	1150000	1160000	45	5420	10000	0.5420000
I	1160000	1170000	34	3790	10000	0.3790000
I	1170000	1180000	25	5233	10000	0.5233000
I	1180000	1190000	28	6569	10000	0.6569000
I	1190000	1200000	25	4856	10000	0.4856000
I	1200000	1210000	27	5266	10000	0.5266000
I	1210000	1220000	35	4167	10000	0.4167000
I	1220000	1230000	31	4358	10000	0.4358000
I	1230000	1240000	42	6414	10000	0.6414000
I	1240000	1250000	23	4720	10000	0.4720000
I	1250000	1260000	29	4142	10000	0.4142000
I	1260000	1270000	23	5790	10000	0.5790000
I	1270000	1280000	19	5946	10000	0.5946000
I	1280000	1290000	41	5466	10000	0.5466000
I	1290000	1300000	34	3347	10000	0.3347000
I	1300000	1310000	13	8352	10000	0.8352000
I	1310000	1320000	27	5948	10000	0.5948000
I	1320000	1330000	46	4945	10000	0.4945000
I	1330000	1340000	34	5298	10000	0.5298000
I	1340000	1350000	43	5293	10000	0.5293000
I	1350000	1360000	26	3832	10000	0.3832000
I	1360000	1370000	26	4846	10000	0.4846000
I	1370000	1380000	37	4943	10000	0.4943000
I	1380000	1390000	34	5886	10000	0.5886000
I	1390000	1400000	21	4018	10000	0.4018000
I	1400000	1410000	38	3771	10000	0.3771000
I	1410000	1420000	44	4820	10000	0.4820000
I	1420000	1430000	27	4962	10000	0.4962000
I	1430000	1440000	40	4224	10000	0.4224000
I	1440000	1450000	30	3148	10000	0.3148000
I	1450000	1460000	38	3639	10000	0.3639000
I	1460000	1470000	25	3737	10000	0.3737000
I	1470000	1480000	43	5776	10000	0.5776000
I	1480000	1490000	35	6180	10000	0.6180000
I	1490000	1500000	42	3473	10000	0.3473000
I	1500000	1510000	28	5464	10000	0.5464000
I	1510000	1520000	29	4135	10000	0.4135000
I	1520000	1530000	4	9701	10000	0.9701000
I	1530000	1540000	30	6784	10000	0.6784000
I	1540000	1550000	25	4029	10000	0.4029000
I	1550000	1560000	22	3488	10000	0.3488000
I	1560000	1570000	21	3129	10000	0.3129000
I	1570000	1580000	18	2884	10000	0.2884000
I	1580000	1590000	15	3916	10000	0.3916000
I	1590000	1600000	16	2468	10000	0.2468000
I	1600000	1610000	31	3987	10000	0.3987000
I	1610000	1620000	11	2102	10000	0.2102000
I	1620000	1630000	23	3490	10000	0.3490000
I	1630000	1640000	36	3920	10000	0.3920000
I	1640000	1650000	31	5311	10000	0.5311000
I	1650000	1660000	12	1833	10000	0.1833000
I	1660000	1670000	29	3021	10000	0.3021000
I	1670000	1680000	31	4039	10000	0.4039000
I	1680000	1690000	32	3659	10000	0.3659000
I	1690000	1700000	29	5541	10000	0.5541000
I	1700000	1710000	18	4078	10000	0.4078000
I	1710000	1720000	33	5512	10000	0.5512000
I	1720000	1730000	17	4087	10000	0.4087000
I	1730000	1740000	20	4526	10000	0.4526000
I	1740000	1750000	10	2944	10000	0.2944000
I	1750000	1760000	37	5125	10000	0.5125000
I	1760000	1770000	25	5163	10000	0.5163000
I	1770000	1780000	25	3492	10000	0.3492000
I	1780000	1790000	23	2872	10000	0.2872000
